,Team,Date,Rank
1939,Pittsburgh,20130107,80
1940,Kent State,20130107,81
1941,San Diego State,20130107,82
1942,Penn State,20130107,83
1943,South Florida,20130107,84
1944,Bowling Green,20130107,85
1945,Oregon State,20130107,86
1946,Eastern Michigan,20130107,87
1947,Utah State,20130107,88
1948,Southern Mississippi,20130107,89
1949,SMU,20130107,90
1950,Ball State,20130107,91
1951,Northwestern,20130107,92
1952,Western Michigan,20130107,93
1953,Wake Forest,20130107,94
1954,Syracuse,20130107,95
1955,Mississippi,20130107,96
1956,Temple,20130107,97
1957,UCLA,20130107,98
1958,Nevada,20130107,99
1959,East Carolina,20130107,100
1960,North Texas,20130107,101
1961,Kentucky,20130107,102
1962,Washington State,20130107,103
1963,Louisiana-Monroe,20130107,104
1964,Duke,20130107,105
1965,Arizona,20130107,106
1966,Toledo,20130107,107
1967,Arizona State,20130107,108
1968,Central Michigan,20130107,109
1969,Minnesota,20130107,110
1970,Miami (Ohio),20130107,111
1971,San Jose State,20130107,112
1972,Navy,20130107,113
1973,Rice,20130107,114
1974,Colorado,20130107,115
1975,UCF,20130107,116
1976,UTEP,20130107,117
1977,Buffalo,20130107,118
1978,Air Force,20130107,119
1979,Maryland,20130107,120
1980,Army,20130107,121
1981,Fresno State,20130107,122
1982,Indiana,20130107,123
1983,Kansas,20130107,124
