,Team,Date,Rank
1002,Northern Illinois,20071021,43
1003,Hofstra,20071021,44
1004,Chattanooga,20071021,45
1005,Vanderbilt,20071021,46
1006,Indiana,20071021,47
1007,Colgate,20071021,48
1008,Nicholls State,20071021,49
1009,Connecticut,20071021,50
1010,New Mexico,20071021,51
1011,Tennessee Tech,20071021,52
1012,Jackson State,20071021,53
1013,Mississippi,20071021,54
1014,Michigan State,20071021,55
1015,Morgan State,20071021,56
1016,Alabama State,20071021,57
1017,SMU,20071021,58
1018,Air Force,20071021,59
1019,MS Valley State,20071021,60
1020,Brown,20071021,61
1021,Mississippi State,20071021,62
1022,Ball State,20071021,63
1023,SE Missouri State,20071021,64
1024,Bethune-Cookman,20071021,65
1025,North Carolina State,20071021,66
1026,Baylor,20071021,67
1027,Stony Brook,20071021,68
1028,Missouri State,20071021,69
1029,Fresno State,20071021,70
1030,Northwestern,20071021,71
1031,Grambling,20071021,72
1032,Western Carolina,20071021,73
1033,Marshall,20071021,74
1034,Akron,20071021,75
1035,SEastern Louisiana,20071021,76
1036,Idaho State,20071021,77
1037,Kent State,20071021,78
1038,UTEP,20071021,79
1039,Southern Utah,20071021,80
1040,Southern Univ,20071021,81
1041,Arkansas State,20071021,82
1042,Louisiana-Lafayette,20071021,83
1043,Samford,20071021,84
1044,Dartmouth,20071021,85
1045,North Carolina,20071021,86
1046,Iowa State,20071021,87
1047,Drake,20071021,88
1048,Indiana State,20071021,89
1049,Tulane,20071021,90
1050,UCF,20071021,91
1051,Robert Morris,20071021,92
1052,Duquesne,20071021,93
1053,Toledo,20071021,94
1054,Illinois,20071021,95
1055,Norfolk State,20071021,96
1056,W Salem State,20071021,97
1057,Colorado State,20071021,98
1058,UAB,20071021,99
1059,TX Southern,20071021,100
1060,Murray State,20071021,101
1061,Florida Atlantic,20071021,102
1062,Louisiana-Monroe,20071021,103
1063,Davidson,20071021,104
1064,Fordham,20071021,105
1065,Stanford,20071021,106
1066,Colorado,20071021,107
1067,Northern Colorado,20071021,108
1068,VMI,20071021,109
1069,San Diego State,20071021,110
1070,Bowling Green,20071021,111
1071,Presbyterian,20071021,112
1072,Georgetown,20071021,113
1073,Idaho,20071021,114
1074,New Mexico State,20071021,115
1075,Prairie View,20071021,116
1076,Jacksonville,20071021,117
1077,Army,20071021,118
1078,Miami (Ohio),20071021,119
1079,Wagner,20071021,120
1080,Marist,20071028,1
1081,Memphis,20071028,2
1082,UNLV,20071028,3
1083,Sacred Heart,20071028,4
1084,St Francis PA,20071028,5
1085,Buffalo,20071028,6
1086,North Texas,20071028,7
1087,NCentral A&T,20071028,8
1088,Dayton,20071028,9
1089,Louisiana Tech,20071028,10
1090,Utah State,20071028,11
1091,Austin Peay,20071028,12
1092,Morehead State,20071028,13
1093,Duke,20071028,14
1094,Eastern Michigan,20071028,15
1095,Savannah State,20071028,16
1096,Butler,20071028,17
1097,Temple,20071028,18
1098,Florida International,20071028,19
1099,Iona,20071028,20
1100,Valparaiso,20071028,21
1101,WKU,20071028,22
1102,La Salle,20071028,23
1103,USC,20071028,24
1104,LSU,20071028,25
1105,Oklahoma,20071028,26
1106,Texas,20071028,27
1107,Louisville,20071028,28
1108,West Virginia,20071028,29
1109,UCLA,20071028,30
1110,Wisconsin,20071028,31
1111,Virginia Tech,20071028,32
1112,Florida,20071028,33
1113,California,20071028,34
1114,Ohio State,20071028,35
1115,TCU,20071028,36
1116,Boise State,20071028,37
1117,Oregon State,20071028,38
1118,Rutgers,20071028,39
1119,Auburn,20071028,40
1120,Nebraska,20071028,41
1121,Boston College,20071028,42
1122,South Carolina,20071028,43
1123,Michigan,20071028,44
1124,South Florida,20071028,45
1125,BYU,20071028,46
1126,Tennessee,20071028,47
1127,Georgia Tech,20071028,48
1128,Wake Forest,20071028,49
1129,Notre Dame,20071028,50
1130,Purdue,20071028,51
1131,Penn State,20071028,52
1132,Oregon,20071028,53
1133,Texas A&M,20071028,54
1134,Florida State,20071028,55
1135,Hawai'i,20071028,56
1136,Houston,20071028,57
1137,Utah,20071028,58
1138,Arizona,20071028,59
1139,Georgia,20071028,60
1140,Miami (Florida),20071028,61
1141,Arkansas,20071028,62
1142,Oklahoma State,20071028,63
1143,Maryland,20071028,64
1144,Clemson,20071028,65
1145,Kentucky,20071028,66
1146,Arizona State,20071028,67
1147,Southern Mississippi,20071028,68
1148,Texas Tech,20071028,69
1149,Cincinnati,20071028,70
1150,Missouri,20071028,71
1151,Western Michigan,20071028,72
1152,Central Michigan,20071028,73
1153,Virginia,20071028,74
1154,Nevada,20071028,75
1155,Washington State,20071028,76
1156,Iowa,20071028,77
1157,Pittsburgh,20071028,78
1158,Alabama,20071028,79
1159,SMU,20071028,80
1160,Minnesota,20071028,81
1161,Kansas State,20071028,82
1162,New Mexico,20071028,83
1163,Northern Illinois,20071028,84
1164,Kansas,20071028,85
1165,East Carolina,20071028,86
1166,Florida Atlantic,20071028,87
1167,Toledo,20071028,88
1168,Tulsa,20071028,89
1169,Colorado State,20071028,90
1170,San Jose State,20071028,91
1171,Vanderbilt,20071028,92
1172,Troy,20071028,93
1173,Fresno State,20071028,94
1174,Washington,20071028,95
1175,Wyoming,20071028,96
1176,Louisiana-Lafayette,20071028,97
1177,Louisiana-Monroe,20071028,98
1178,Akron,20071028,99
1179,Marshall,20071028,100
1180,UCF,20071028,101
1181,Kent State,20071028,102
1182,Northwestern,20071028,103
1183,Mississippi,20071028,104
1184,Illinois,20071028,105
1185,Navy,20071028,106
1186,Arkansas State,20071028,107
1187,Indiana,20071028,108
1188,Ohio,20071028,109
1189,Michigan State,20071028,110
1190,Rice,20071028,111
1191,Middle Tennessee,20071028,112
1192,Ball State,20071028,113
1193,New Mexico State,20071028,114
1194,Mississippi State,20071028,115
1195,Connecticut,20071028,116
1196,UTEP,20071028,117
1197,Bowling Green,20071028,118
1198,Colorado,20071028,119
1199,Miami (Ohio),20071028,120
1200,North Carolina State,20071104,1
1201,Memphis,20071104,2
1202,Syracuse,20071104,3
1203,Eastern Michigan,20071104,4
1204,Air Force,20071104,5
1205,San Diego State,20071104,6
1206,Buffalo,20071104,7
1207,Stanford,20071104,8
1208,Baylor,20071104,9
1209,Louisiana Tech,20071104,10
1210,Iowa State,20071104,11
1211,North Carolina,20071104,12
1212,UNLV,20071104,13
1213,Utah State,20071104,14
1214,North Texas,20071104,15
1215,Tulane,20071104,16
1216,Duke,20071104,17
1217,Army,20071104,18
1218,Idaho,20071104,19
1219,UAB,20071104,20
1220,Temple,20071104,21
1221,Florida International,20071104,22
1222,USC,20071104,23
1223,LSU,20071104,24
1224,Michigan,20071104,25
1225,Oklahoma,20071104,26
1226,Boston College,20071104,27
1227,Rutgers,20071104,28
1228,Virginia Tech,20071104,29
1229,Penn State,20071104,30
1230,South Carolina,20071104,31
1231,Alabama,20071104,32
1232,Texas,20071104,33
1233,Arizona,20071104,34
1234,South Florida,20071104,35
1235,Florida State,20071104,36
1236,Texas A&M,20071104,37
1237,Ohio State,20071104,38
1238,Tennessee,20071104,39
1239,West Virginia,20071104,40
1240,Missouri,20071104,41
1241,Wisconsin,20071104,42
1242,Georgia,20071104,43
1243,Arizona State,20071104,44
1244,Louisville,20071104,45
1245,Miami (Florida),20071104,46
1246,Auburn,20071104,47
1247,TCU,20071104,48
1248,Nebraska,20071104,49
1249,Virginia,20071104,50
1250,Hawai'i,20071104,51
1251,Iowa,20071104,52
1252,Oregon,20071104,53
1253,Georgia Tech,20071104,54
1254,California,20071104,55
1255,Oklahoma State,20071104,56
1256,UCLA,20071104,57
1257,Illinois,20071104,58
1258,Florida,20071104,59
1259,Clemson,20071104,60
1260,Utah,20071104,61
1261,Arkansas,20071104,62
1262,Purdue,20071104,63
1263,BYU,20071104,64
1264,Oregon State,20071104,65
1265,Southern Mississippi,20071104,66
1266,Wake Forest,20071104,67
1267,Kansas,20071104,68
1268,Western Michigan,20071104,69
1269,Cincinnati,20071104,70
1270,Texas Tech,20071104,71
1271,Notre Dame,20071104,72
1272,New Mexico,20071104,73
1273,Maryland,20071104,74
1274,Kentucky,20071104,75
1275,Northern Illinois,20071104,76
1276,Northwestern,20071104,77
1277,Mississippi,20071104,78
1278,Houston,20071104,79
1279,Boise State,20071104,80
1280,Kansas State,20071104,81
1281,Washington State,20071104,82
1282,East Carolina,20071104,83
1283,Pittsburgh,20071104,84
1284,Kent State,20071104,85
1285,Toledo,20071104,86
1286,San Jose State,20071104,87
1287,New Mexico State,20071104,88
1288,Memphis,20071104,89
1289,Colorado,20071104,90
1290,Washington,20071104,91
1291,Central Michigan,20071104,92
1292,Wyoming,20071104,93
1293,UCF,20071104,94
1294,Michigan State,20071104,95
1295,Vanderbilt,20071104,96
1296,Nevada,20071104,97
1297,Air Force,20071104,98
1298,Syracuse,20071104,99
1299,Fresno State,20071104,100
1300,Bowling Green,20071104,101
1301,North Carolina,20071104,102
1302,Minnesota,20071104,103
1303,Colorado State,20071104,104
1304,Navy,20071104,105
1305,UNLV,20071104,106
1306,Miami (Ohio),20071104,107
1307,North Carolina State,20071104,108
1308,Louisiana-Monroe,20071104,109
1309,Troy,20071104,110
1310,Akron,20071104,111
1311,SMU,20071104,112
1312,Tulsa,20071104,113
1313,Mississippi State,20071104,114
1314,Ohio,20071104,115
1315,Florida Atlantic,20071104,116
1316,Stanford,20071104,117
1317,Indiana,20071104,118
1318,Connecticut,20071104,119
1319,Marshall,20071104,120
1320,UTEP,20071110,1
1321,Tulane,20071110,2
1322,Middle Tennessee,20071110,3
1323,Arkansas State,20071110,4
1324,San Diego State,20071110,5
1325,Eastern Michigan,20071110,6
1326,Idaho,20071110,7
1327,Louisiana-Lafayette,20071110,8
1328,Ball State,20071110,9
1329,Baylor,20071110,10
1330,Duke,20071110,11
1331,Iowa State,20071110,12
1332,Army,20071110,13
1333,Utah State,20071110,14
1334,Louisiana Tech,20071110,15
1335,North Texas,20071110,16
1336,Buffalo,20071110,17
1337,Florida International,20071110,18
1338,Rice,20071110,19
1339,UAB,20071110,20
1340,Temple,20071110,21
1341,USC,20071110,22
1342,N Dakota State,20071110,23
1343,Appalachian State,20071110,24
1344,LSU,20071110,25
1345,Texas,20071110,26
1346,Montana,20071110,27
1347,Massachusetts,20071110,28
1348,Wisconsin,20071110,29
1349,West Virginia,20071110,30
1350,Youngstown State,20071110,31
1351,New Hampshire,20071110,32
1352,Michigan,20071110,33
1353,Florida,20071110,34
1354,Illinois State,20071110,35
1355,Northern Iowa,20071110,36
1356,Oklahoma,20071110,37
1357,Louisville,20071110,38
1358,Furman,20071110,39
1359,Southern Illinois,20071110,40
1360,Virginia Tech,20071110,41
1361,Rutgers,20071110,42
1362,Portland State,20071110,43
1363,Wofford,20071110,44
1364,Ohio State,20071110,45
1365,California,20071110,46
1366,Delaware,20071110,47
1367,James Madison,20071110,48
1368,Tennessee,20071110,49
1369,Georgia,20071110,50
1370,Montana State,20071110,51
1371,McNeese State,20071110,52
1372,Penn State,20071110,53
1373,UCLA,20071110,54
1374,S Dakota State,20071110,55
1375,Cal Poly SLO,20071110,56
1376,Arkansas,20071110,57
1377,Auburn,20071110,58
1378,Yale,20071110,59
1379,Eastern Illinois,20071110,60
1380,Nebraska,20071110,61
1381,TCU,20071110,62
1382,Maine,20071110,63
1383,TNorthern Martin,20071110,64
1384,Boston College,20071110,65
1385,Florida State,20071110,66
1386,San Diego,20071110,67
1387,Hampton,20071110,68
1388,Texas A&M,20071110,69
1389,Hawai'i,20071110,70
1390,Princeton,20071110,71
1391,Harvard,20071110,72
1392,Boise State,20071110,73
1393,South Carolina,20071110,74
1394,Towson,20071110,75
1395,UCentral Davis,20071110,76
1396,Oregon State,20071110,77
1397,South Florida,20071110,78
1398,Coastal Car,20071110,79
1399,Northeastern,20071110,80
1400,Missouri,20071110,81
1401,Notre Dame,20071110,82
1402,Richmond,20071110,83
1403,Penn,20071110,84
1404,Wake Forest,20071110,85
1405,Miami (Florida),20071110,86
1406,Cent Arkansas,20071110,87
1407,Citadel,20071110,88
1408,Georgia Tech,20071110,89
1409,Oklahoma State,20071110,90
1410,Northern Arizona,20071110,91
1411,Villanova,20071110,92
1412,Alabama,20071110,93
1413,BYU,20071110,94
1414,SF Austin,20071110,95
1415,Lehigh,20071110,96
1416,Oregon,20071110,97
1417,Arizona State,20071110,98
1418,Sam Houston State,20071110,99
1419,Liberty,20071110,100
1420,Kentucky,20071110,101
1421,Arizona,20071110,102
1422,Holy Cross,20071110,103
1423,CSouthern Sacramento,20071110,104
1424,Purdue,20071110,105
1425,Maryland,20071110,106
1426,Eastern Washington,20071110,107
1427,Jacksonville State,20071110,108
1428,Iowa,20071110,109
1429,Cincinnati,20071110,110
1430,Lafayette,20071110,111
1431,S Carolina State,20071110,112
1432,Clemson,20071110,113
1433,Texas Tech,20071110,114
1434,Delaware State,20071110,115
1435,Western Illinois,20071110,116
1436,Utah,20071110,117
1437,Southern Mississippi,20071110,118
1438,Rhode Island,20071110,119
1439,Ga Southern,20071110,120
1440,Washington State,20071117,1
1441,Kansas State,20071117,2
1442,Eastern Kentucky,20071117,3
1443,Alabama A&M,20071117,4
1444,Virginia,20071117,5
1445,Pittsburgh,20071117,6
1446,Gardner Webb,20071117,7
1447,Charleston So,20071117,8
1448,Kansas,20071117,9
1449,Minnesota,20071117,10
1450,Weber State,20071117,11
1451,Hofstra,20071117,12
1452,Navy,20071117,13
1453,Washington,20071117,14
1454,Southern Utah,20071117,15
1455,Northwestern LA,20071117,16
1456,Vanderbilt,20071117,17
1457,Houston,20071117,18
1458,William & Mary,20071117,19
1459,Texas State,20071117,20
1460,Mississippi,20071117,21
1461,San Jose State,20071117,22
1462,Florida A&M,20071117,23
1463,Cornell,20071117,24
1464,Michigan State,20071117,25
1465,Western Michigan,20071117,26
1466,Elon,20071117,27
1467,Colgate,20071117,28
1468,Illinois,20071117,29
1469,North Carolina State,20071117,30
1470,Bucknell,20071117,31
1471,Central Conn,20071117,32
1472,Central Michigan,20071117,33
1473,Northwestern,20071117,34
1474,Monmouth NJ,20071117,35
1475,Stony Brook,20071117,36
1476,Tulsa,20071117,37
1477,Nevada,20071117,38
1478,Albany NY,20071117,39
1479,Tennessee State,20071117,40
1480,Colorado,20071117,41
1481,Wyoming,20071117,42
1482,Columbia,20071117,43
1483,Alcorn State,20071117,44
1484,Indiana,20071117,45
1485,Connecticut,20071117,46
1486,Drake,20071117,47
1487,Idaho State,20071117,48
1488,New Mexico,20071117,49
1489,Mississippi State,20071117,50
1490,Morgan State,20071117,51
1491,Robert Morris,20071117,52
1492,East Carolina,20071117,53
1493,Troy,20071117,54
1494,Tennessee Tech,20071117,55
1495,Chattanooga,20071117,56
1496,Colorado State,20071117,57
1497,SMU,20071117,58
1498,Ark Pine Bluff,20071117,59
1499,Southern Univ,20071117,60
1500,Syracuse,20071117,61
1501,North Carolina,20071117,62
1502,Jackson State,20071117,63
1503,Dartmouth,20071117,64
1504,Baylor,20071117,65
1505,Fresno State,20071117,66
1506,Bethune-Cookman,20071117,67
1507,Nicholls State,20071117,68
1508,UCF,20071117,69
1509,Toledo,20071117,70
1510,Howard,20071117,71
1511,MS Valley State,20071117,72
1512,Ohio,20071117,73
1513,Marshall,20071117,74
1514,Alabama State,20071117,75
1515,Missouri State,20071117,76
1516,Air Force,20071117,77
1517,Northern Illinois,20071117,78
1518,VMI,20071117,79
1519,Duquesne,20071117,80
1520,Stanford,20071117,81
1521,Kent State,20071117,82
1522,Grambling,20071117,83
1523,Brown,20071117,84
1524,Rice,20071117,85
1525,Ball State,20071117,86
1526,Davidson,20071117,87
1527,Indiana State,20071117,88
1528,New Mexico State,20071117,89
1529,Iowa State,20071117,90
1530,Western Carolina,20071117,91
1531,W Salem State,20071117,92
1532,Memphis,20071117,93
1533,UTEP,20071117,94
1534,Samford,20071117,95
1535,TX Southern,20071117,96
1536,San Diego State,20071117,97
1537,Louisiana-Monroe,20071117,98
1538,Fordham,20071117,99
1539,Jacksonville,20071117,100
1540,Florida Atlantic,20071117,101
1541,Miami (Ohio),20071117,102
1542,SE Missouri State,20071117,103
1543,Presbyterian,20071117,104
1544,Middle Tennessee,20071117,105
1545,Bowling Green,20071117,106
1546,SEastern Louisiana,20071117,107
1547,Northern Colorado,20071117,108
1548,Tulane,20071117,109
1549,Akron,20071117,110
1550,Murray State,20071117,111
1551,Austin Peay,20071117,112
1552,UNLV,20071117,113
1553,Arkansas State,20071117,114
1554,Prairie View,20071117,115
1555,Morehead State,20071117,116
1556,Duke,20071117,117
1557,Army,20071117,118
1558,Dayton,20071117,119
1559,Georgetown,20071117,120
1560,UAB,20071124,1
1561,Louisiana-Lafayette,20071124,2
1562,Norfolk State,20071124,3
1563,Marist,20071124,4
1564,WKU,20071124,5
1565,Eastern Michigan,20071124,6
1566,Butler,20071124,7
1567,Wagner,20071124,8
1568,Idaho,20071124,9
1569,Buffalo,20071124,10
1570,Sacred Heart,20071124,11
1571,Iona,20071124,12
1572,Louisiana Tech,20071124,13
1573,North Texas,20071124,14
1574,St Francis PA,20071124,15
1575,NCentral A&T,20071124,16
1576,Temple,20071124,17
1577,Utah State,20071124,18
1578,Savannah State,20071124,19
1579,Valparaiso,20071124,20
1580,Florida International,20071124,21
1581,La Salle,20071124,22
1582,USC,20071124,23
1583,Virginia Tech,20071124,24
1584,Florida,20071124,25
1585,Texas,20071124,26
1586,West Virginia,20071124,27
1587,Louisville,20071124,28
1588,California,20071124,29
1589,LSU,20071124,30
1590,Wisconsin,20071124,31
1591,Rutgers,20071124,32
1592,Georgia,20071124,33
1593,Ohio State,20071124,34
1594,Oklahoma,20071124,35
1595,Michigan,20071124,36
1596,Arkansas,20071124,37
1597,Florida State,20071124,38
1598,Auburn,20071124,39
1599,Texas A&M,20071124,40
1600,Tennessee,20071124,41
1601,Penn State,20071124,42
1602,Boston College,20071124,43
1603,Oregon State,20071124,44
1604,Hawai'i,20071124,45
1605,TCU,20071124,46
1606,Miami (Florida),20071124,47
1607,South Carolina,20071124,48
1608,UCLA,20071124,49
1609,Georgia Tech,20071124,50
1610,Boise State,20071124,51
1611,Nebraska,20071124,52
1612,South Florida,20071124,53
1613,Maryland,20071124,54
1614,Arizona State,20071124,55
1615,Arizona,20071124,56
1616,Missouri,20071124,57
1617,Southern Mississippi,20071124,58
1618,Wake Forest,20071124,59
1619,Notre Dame,20071124,60
1620,Clemson,20071124,61
1621,Purdue,20071124,62
1622,Kentucky,20071124,63
1623,Texas Tech,20071124,64
1624,Oregon,20071124,65
1625,Iowa,20071124,66
1626,Oklahoma State,20071124,67
1627,Kansas State,20071124,68
1628,Navy,20071124,69
1629,Central Michigan,20071124,70
1630,Cincinnati,20071124,71
1631,Alabama,20071124,72
1632,Houston,20071124,73
1633,BYU,20071124,74
1634,Utah,20071124,75
1635,Washington State,20071124,76
1636,Ohio,20071124,77
1637,Vanderbilt,20071124,78
1638,Virginia,20071124,79
1639,North Carolina State,20071124,80
1640,Kansas,20071124,81
1641,San Jose State,20071124,82
1642,Tulsa,20071124,83
1643,North Carolina,20071124,84
1644,New Mexico,20071124,85
1645,Ball State,20071124,86
1646,Washington,20071124,87
1647,Northwestern,20071124,88
1648,Pittsburgh,20071124,89
1649,Kent State,20071124,90
1650,Minnesota,20071124,91
1651,Nevada,20071124,92
1652,SMU,20071124,93
1653,Marshall,20071124,94
1654,Western Michigan,20071124,95
1655,East Carolina,20071124,96
1656,Rice,20071124,97
1657,Wyoming,20071124,98
1658,Stanford,20071124,99
1659,Mississippi,20071124,100
1660,Iowa State,20071124,101
1661,Indiana,20071124,102
1662,Illinois,20071124,103
1663,Colorado State,20071124,104
1664,Mississippi State,20071124,105
1665,Toledo,20071124,106
1666,Northern Illinois,20071124,107
1667,Michigan State,20071124,108
1668,UCF,20071124,109
1669,Florida Atlantic,20071124,110
1670,New Mexico State,20071124,111
1671,Memphis,20071124,112
1672,Connecticut,20071124,113
1673,Louisiana-Lafayette,20071124,114
1674,Baylor,20071124,115
1675,Middle Tennessee,20071124,116
1676,Colorado,20071124,117
1677,Arkansas State,20071124,118
1678,Tulane,20071124,119
1679,Fresno State,20071124,120
1680,Louisiana-Monroe,20080107,1
1681,Akron,20080107,2
1682,UTEP,20080107,3
1683,Air Force,20080107,4
1684,Bowling Green,20080107,5
1685,North Texas,20080107,6
1686,Troy,20080107,7
1687,Syracuse,20080107,8
1688,Miami (Ohio),20080107,9
1689,San Diego State,20080107,10
1690,Army,20080107,11
1691,Louisiana Tech,20080107,12
1692,UAB,20080107,13
1693,Buffalo,20080107,14
1694,Duke,20080107,15
1695,Idaho,20080107,16
1696,UNLV,20080107,17
1697,Temple,20080107,18
1698,Eastern Michigan,20080107,19
1699,Utah State,20080107,20
1700,Florida International,20080107,21
1701,USC,20080107,22
1702,LSU,20080107,23
1703,Michigan,20080107,24
1704,West Virginia,20080107,25
1705,Florida,20080107,26
1706,Wisconsin,20080107,27
1707,Texas,20080107,28
1708,Oklahoma,20080107,29
1709,Louisville,20080107,30
1710,Virginia Tech,20080107,31
1711,California,20080107,32
1712,Auburn,20080107,33
1713,Penn State,20080107,34
1714,Ohio State,20080107,35
1715,Georgia,20080107,36
1716,Tennessee,20080107,37
1717,Rutgers,20080107,38
1718,UCLA,20080107,39
1719,Arkansas,20080107,40
1720,Nebraska,20080107,41
1721,TCU,20080107,42
1722,Florida State,20080107,43
1723,Texas A&M,20080107,44
1724,Hawai'i,20080107,45
1725,Georgia Tech,20080107,46
1726,Boise State,20080107,47
1727,BYU,20080107,48
1728,Boston College,20080107,49
1729,Oregon State,20080107,50
1730,Maryland,20080107,51
1731,Central Michigan,20080107,52
1732,South Carolina,20080107,53
1733,South Florida,20080107,54
1734,Wake Forest,20080107,55
1735,Houston,20080107,56
1736,Missouri,20080107,57
1737,Navy,20080107,58
1738,Southern Mississippi,20080107,59
1739,Utah,20080107,60
1740,Clemson,20080107,61
1741,Arizona State,20080107,62
1742,Notre Dame,20080107,63
1743,Kentucky,20080107,64
1744,Western Michigan,20080107,65
1745,San Jose State,20080107,66
1746,Ohio,20080107,67
1747,Texas Tech,20080107,68
1748,Cincinnati,20080107,69
1749,Miami (Florida),20080107,70
1750,Nevada,20080107,71
1751,Tulsa,20080107,72
1752,Oregon,20080107,73
1753,Purdue,20080107,74
1754,Oklahoma State,20080107,75
1755,Kansas,20080107,76
1756,Alabama,20080107,77
1757,Iowa,20080107,78
1758,Kansas State,20080107,79
1759,Troy,20080107,80
1760,Pittsburgh,20080107,81
1761,Louisiana-Lafayette,20080107,82
1762,Minnesota,20080107,83
1763,East Carolina,20080107,84
1764,Middle Tennessee,20080107,85
1765,Rice,20080107,86
1766,Washington,20080107,87
1767,New Mexico,20080107,88
1768,Washington State,20080107,89
1769,Northern Illinois,20080107,90
1770,Wyoming,20080107,91
1771,Kent State,20080107,92
1772,Arizona,20080107,93
1773,Toledo,20080107,94
1774,Ball State,20080107,95
1775,Northwestern,20080107,96
1776,Iowa State,20080107,97
1777,Vanderbilt,20080107,98
1778,Virginia,20080107,99
1779,SMU,20080107,100
1780,UTEP,20080107,101
1781,Akron,20080107,102
1782,Indiana,20080107,103
1783,Florida Atlantic,20080107,104
1784,North Carolina State,20080107,105
1785,Michigan State,20080107,106
1786,Marshall,20080107,107
1787,Arkansas State,20080107,108
1788,Fresno State,20080107,109
1789,Bowling Green,20080107,110
1790,Tulane,20080107,111
1791,North Carolina,20080107,112
1792,Mississippi,20080107,113
1793,Baylor,20080107,114
1794,UCF,20080107,115
1795,Louisiana-Monroe,20080107,116
1796,Colorado State,20080107,117
1797,New Mexico State,20080107,118
1798,Syracuse,20080107,119
1799,Connecticut,20080107,120
