,Team,Date,Rank
1003,Texas State,20131019,5
1004,Army,20131019,6
1005,Boston College,20131019,7
1006,Western Michigan,20131019,8
1007,Kentucky,20131019,9
1008,South Alabama,20131019,10
1009,Hawai'i,20131019,11
1010,Maryland,20131019,12
1011,Air Force,20131019,13
1012,California,20131019,14
1013,Troy,20131019,15
1014,South Florida,20131019,16
1015,New Mexico,20131019,17
1016,Colorado,20131019,18
1017,Akron,20131019,19
1018,Eastern Michigan,20131019,20
1019,Louisiana Tech,20131019,21
1020,Illinois,20131019,22
1021,UTEP,20131019,23
1022,Southern Mississippi,20131019,24
1023,Kansas,20131019,25
1024,Florida International,20131019,26
1025,Massachusetts,20131019,27
1026,New Mexico State,20131019,28
1027,Georgia State,20131019,29
1028,Idaho,20131019,30
1029,Alabama,20131019,31
1030,N Dakota State,20131019,32
1031,Ga Southern,20131019,33
1032,Oregon,20131019,34
1033,Ohio State,20131019,35
1034,Montana State,20131019,36
1035,Wofford,20131019,37
1036,Georgia,20131019,38
1037,Stanford,20131019,39
1038,S Dakota State,20131019,40
1039,Eastern Washington,20131019,41
1040,Texas A&M,20131019,42
1041,South Carolina,20131019,43
1042,Cent Arkansas,20131019,44
1043,Towson,20131019,45
1044,Clemson,20131019,46
1045,Notre Dame,20131019,47
1046,Villanova,20131019,48
1047,Sam Houston State,20131019,49
1048,LSU,20131019,50
1049,Florida,20131019,51
1050,Northern Iowa,20131019,52
1051,Cal Poly SLO,20131019,53
1052,Texas,20131019,54
1053,Florida State,20131019,55
1054,Harvard,20131019,56
1055,Illinois State,20131019,57
1056,Oklahoma State,20131019,58
1057,Oklahoma,20131019,59
1058,Old Dominion,20131019,60
1059,Youngstown State,20131019,61
1060,Louisville,20131019,62
1061,Michigan,20131019,63
1062,Indiana State,20131019,64
1063,Chattanooga,20131019,65
1064,Boise State,20131019,66
1065,TCU,20131019,67
1066,Appalachian State,20131019,68
1067,Southern Illinois,20131019,69
1068,Nebraska,20131019,70
1069,Oregon State,20131019,71
1070,Montana,20131019,72
1071,Eastern Kentucky,20131019,73
1072,Baylor,20131019,74
1073,Wisconsin,20131019,75
1074,Stony Brook,20131019,76
1075,Southern Utah,20131019,77
1076,USC,20131019,78
1077,Northwestern,20131019,79
1078,McNeese State,20131019,80
1079,Maine,20131019,81
1080,UCLA,20131019,82
1081,Arizona State,20131019,83
1082,James Madison,20131019,84
1083,Samford,20131019,85
1084,Michigan State,20131019,86
1085,Vanderbilt,20131019,87
1086,TNorthern Martin,20131019,88
1087,Northern Arizona,20131019,89
1088,Kansas State,20131019,90
1089,Miami (Florida),20131019,91
1090,SF Austin,20131019,92
1091,Richmond,20131019,93
1092,Mississippi,20131019,94
1093,Georgia Tech,20131019,95
1094,Missouri State,20131019,96
1095,New Hampshire,20131019,97
1096,Fresno State,20131019,98
1097,Washington,20131019,99
1098,Citadel,20131019,100
1099,Murray State,20131019,101
1100,Virginia Tech,20131019,102
1101,BYU,20131019,103
1102,Jacksonville State,20131019,104
1103,Albany NY,20131019,105
1104,Northern Illinois,20131019,106
1105,Cincinnati,20131019,107
1106,Eastern Illinois,20131019,108
1107,Lehigh,20131019,109
1108,Penn State,20131019,110
1109,Mississippi State,20131019,111
1110,Portland State,20131019,112
1111,Furman,20131019,113
1112,North Carolina,20131019,114
1113,Arizona,20131019,115
1114,Delaware,20131019,116
1115,North Dakota,20131019,117
1116,Missouri,20131019,118
1117,Texas Tech,20131019,119
1118,Bethune-Cookman,20131019,120
1119,CSouthern Sacramento,20131019,121
1120,UCF,20131019,122
1121,Arkansas,20131019,123
1122,UCentral Davis,20131019,124
1123,Coastal Car,20131019,125
1124,Tulsa,20131026,1
1125,Utah State,20131026,2
1126,Tennessee State,20131026,3
1127,Weber State,20131026,4
1128,Tennessee,20131026,5
1129,Auburn,20131026,6
1130,William & Mary,20131026,7
1131,Colgate,20131026,8
1132,Rutgers,20131026,9
1133,West Virginia,20131026,10
1134,South Dakota,20131026,11
1135,Liberty,20131026,12
1136,San Jose State,20131026,13
1137,Pittsburgh,20131026,14
1138,Brown,20131026,15
1139,Northern Colorado,20131026,16
1140,Iowa State,20131026,17
1141,Utah,20131026,18
1142,Penn,20131026,19
1143,Wagner,20131026,20
1144,North Carolina State,20131026,21
1145,San Diego State,20131026,22
1146,Dartmouth,20131026,23
1147,Elon,20131026,24
1148,Iowa,20131026,25
1149,East Carolina,20131026,26
1150,Tennessee Tech,20131026,27
1151,Princeton,20131026,28
1152,Maryland,20131026,29
1153,California,20131026,30
1154,Northwestern LA,20131026,31
1155,SEastern Louisiana,20131026,32
1156,Indiana,20131026,33
1157,Syracuse,20131026,34
1158,Fordham,20131026,35
1159,Holy Cross,20131026,36
1160,Minnesota,20131026,37
1161,SMU,20131026,38
1162,Duquesne,20131026,39
1163,Drake,20131026,40
1164,Ball State,20131026,41
1165,Louisiana-Lafayette,20131026,42
1166,NCentral A&T,20131026,43
1167,Cornell,20131026,44
1168,Virginia,20131026,45
1169,Washington State,20131026,46
1170,SE Missouri State,20131026,47
1171,Lafayette,20131026,48
1172,Houston,20131026,49
1173,Navy,20131026,50
1174,San Diego,20131026,51
1175,S Carolina State,20131026,52
1176,Connecticut,20131026,53
1177,Toledo,20131026,54
1178,Western Illinois,20131026,55
1179,Georgetown,20131026,56
1180,Purdue,20131026,57
1181,Louisiana-Monroe,20131026,58
1182,Western Carolina,20131026,59
1183,Monmouth NJ,20131026,60
1184,Nevada,20131026,61
1185,Arkansas State,20131026,62
1186,Florida A&M,20131026,63
1187,Alabama State,20131026,64
1188,Rice,20131026,65
1189,Marshall,20131026,66
1190,Jackson State,20131026,67
1191,Bucknell,20131026,68
1192,Boston College,20131026,69
1193,Wake Forest,20131026,70
1194,Abilene Chr,20131026,71
1195,St Francis PA,20131026,72
1196,Bowling Green,20131026,73
1197,Ohio,20131026,74
1198,Norfolk State,20131026,75
1199,Dayton,20131026,76
1200,Duke,20131026,77
1201,Kentucky,20131026,78
1202,Yale,20131026,79
1203,Jacksonville,20131026,80
1204,South Florida,20131026,81
1205,Illinois,20131026,82
1206,Lamar,20131026,83
1207,Delaware State,20131026,84
1208,WKU,20131026,85
1209,Louisiana Tech,20131026,86
1210,NCentral Central,20131026,87
1211,Morehead State,20131026,88
1212,Air Force,20131026,89
1213,Kent State,20131026,90
1214,Howard,20131026,91
1215,Nicholls State,20131026,92
1216,Wyoming,20131026,93
1217,Middle Tennessee,20131026,94
1218,Bryant,20131026,95
1219,Robert Morris,20131026,96
1220,Kansas,20131026,97
1221,Colorado State,20131026,98
1222,Ark Pine Bluff,20131026,99
1223,Butler,20131026,100
1224,Colorado,20131026,101
1225,Buffalo,20131026,102
1226,Columbia,20131026,103
1227,Sacred Heart,20131026,104
1228,Troy,20131026,105
1229,Western Michigan,20131026,106
1230,Hampton,20131026,107
1231,Alabama A&M,20131026,108
1232,Memphis,20131026,109
1233,UAB,20131026,110
1234,Marist,20131026,111
1235,Austin Peay,20131026,112
1236,Temple,20131026,113
1237,North Texas,20131026,114
1238,Central Conn,20131026,115
1239,Gardner Webb,20131026,116
1240,Southern Mississippi,20131026,117
1241,UTEP,20131026,118
1242,Morgan State,20131026,119
1243,Rhode Island,20131026,120
1244,Army,20131026,121
1245,New Mexico,20131026,122
1246,Charleston So,20131026,123
1247,UNLV,20131026,124
1248,Presbyterian,20131026,125
1249,Hawai'i,20131102,1
1250,Prairie View,20131102,2
1251,Southern Univ,20131102,3
1252,Miami (Ohio),20131102,4
1253,Central Michigan,20131102,5
1254,VMI,20131102,6
1255,Idaho State,20131102,7
1256,UT San Antonio,20131102,8
1257,Texas State,20131102,9
1258,MS Valley State,20131102,10
1259,Florida Atlantic,20131102,11
1260,Grambling,20131102,12
1261,Incarnate Word,20131102,13
1262,Tulane,20131102,14
1263,Florida International,20131102,15
1264,Alcorn State,20131102,16
1265,Massachusetts,20131102,17
1266,Davidson,20131102,18
1267,TX Southern,20131102,19
1268,South Alabama,20131102,20
1269,Eastern Michigan,20131102,21
1270,Savannah State,20131102,22
1271,Campbell,20131102,23
1272,New Mexico State,20131102,24
1273,Akron,20131102,25
1274,Mercer,20131102,26
1275,Charlotte,20131102,27
1276,Idaho,20131102,28
1277,Georgia State,20131102,29
1278,Valparaiso,20131102,30
1279,Stetson,20131102,31
1280,Houston Bap,20131102,32
1281,N Dakota State,20131102,33
1282,Alabama,20131102,34
1283,Oregon,20131102,35
1284,Ga Southern,20131102,36
1285,S Dakota State,20131102,37
1286,Georgia,20131102,38
1287,Stanford,20131102,39
1288,Montana State,20131102,40
1289,Wofford,20131102,41
1290,Texas A&M,20131102,42
1291,Notre Dame,20131102,43
1292,Cent Arkansas,20131102,44
1293,Eastern Washington,20131102,45
1294,Ohio State,20131102,46
1295,South Carolina,20131102,47
1296,Towson,20131102,48
1297,Villanova,20131102,49
1298,Clemson,20131102,50
1299,Florida State,20131102,51
1300,Sam Houston State,20131102,52
1301,Illinois State,20131102,53
1302,LSU,20131102,54
1303,Florida,20131102,55
1304,Appalachian State,20131102,56
1305,Stony Brook,20131102,57
1306,Texas,20131102,58
1307,Louisville,20131102,59
1308,Cal Poly SLO,20131102,60
1309,McNeese State,20131102,61
1310,Oklahoma State,20131102,62
1311,Oklahoma,20131102,63
1312,Old Dominion,20131102,64
1313,SEastern Louisiana,20131102,65
1314,Michigan,20131102,66
1315,TCU,20131102,67
1316,Indiana State,20131102,68
1317,SF Austin,20131102,69
1318,USC,20131102,70
1319,Nebraska,20131102,71
1320,New Hampshire,20131102,72
1321,Youngstown State,20131102,73
1322,Boise State,20131102,74
1323,Wisconsin,20131102,75
1324,Richmond,20131102,76
1325,Northern Iowa,20131102,77
1326,Baylor,20131102,78
1327,UCLA,20131102,79
1328,Southern Illinois,20131102,80
1329,James Madison,20131102,81
1330,Oregon State,20131102,82
1331,Arizona State,20131102,83
1332,TNorthern Martin,20131102,84
1333,Chattanooga,20131102,85
1334,Mississippi,20131102,86
1335,Miami (Florida),20131102,87
1336,Samford,20131102,88
1337,Citadel,20131102,89
1338,Northwestern,20131102,90
1339,Michigan State,20131102,91
1340,CSouthern Sacramento,20131102,92
1341,North Dakota,20131102,93
1342,Virginia Tech,20131102,94
1343,Kansas State,20131102,95
1344,Southern Utah,20131102,96
1345,Missouri State,20131102,97
1346,Washington,20131102,98
1347,Vanderbilt,20131102,99
1348,Eastern Illinois,20131102,100
1349,Northern Arizona,20131102,101
1350,Georgia Tech,20131102,102
1351,Fresno State,20131102,103
1352,Montana,20131102,104
1353,Eastern Kentucky,20131102,105
1354,BYU,20131102,106
1355,Penn State,20131102,107
1356,Jacksonville State,20131102,108
1357,Tennessee State,20131102,109
1358,North Carolina,20131102,110
1359,Cincinnati,20131102,111
1360,Portland State,20131102,112
1361,Murray State,20131102,113
1362,Northern Illinois,20131102,114
1363,Mississippi State,20131102,115
1364,Western Illinois,20131102,116
1365,UCentral Davis,20131102,117
1366,Tennessee,20131102,118
1367,Arizona,20131102,119
1368,Weber State,20131102,120
1369,Maine,20131102,121
1370,Texas Tech,20131102,122
1371,Arkansas,20131102,123
1372,Coastal Car,20131102,124
1373,Albany NY,20131102,125
1374,Auburn,20131109,1
1375,Missouri,20131109,2
1376,Furman,20131109,3
1377,South Dakota,20131109,4
1378,Tulsa,20131109,5
1379,Rutgers,20131109,6
1380,Wagner,20131109,7
1381,Delaware,20131109,8
1382,UCF,20131109,9
1383,West Virginia,20131109,10
1384,Northern Colorado,20131109,11
1385,Colgate,20131109,12
1386,Maryland,20131109,13
1387,Utah State,20131109,14
1388,Lehigh,20131109,15
1389,Bethune-Cookman,20131109,16
1390,Iowa State,20131109,17
1391,East Carolina,20131109,18
1392,William & Mary,20131109,19
1393,SE Missouri State,20131109,20
1394,North Carolina State,20131109,21
1395,Pittsburgh,20131109,22
1396,Elon,20131109,23
1397,Penn,20131109,24
1398,Utah,20131109,25
1399,California,20131109,26
1400,Tennessee Tech,20131109,27
1401,Northwestern LA,20131109,28
1402,Indiana,20131109,29
1403,San Jose State,20131109,30
1404,Harvard,20131109,31
1405,Brown,20131109,32
1406,Iowa,20131109,33
1407,Virginia,20131109,34
1408,Princeton,20131109,35
1409,Austin Peay,20131109,36
1410,Minnesota,20131109,37
1411,San Diego State,20131109,38
1412,Dartmouth,20131109,39
1413,Lafayette,20131109,40
1414,Washington State,20131109,41
1415,SMU,20131109,42
1416,Fordham,20131109,43
1417,Cornell,20131109,44
1418,Marshall,20131109,45
1419,Boston College,20131109,46
1420,Holy Cross,20131109,47
1421,Georgetown,20131109,48
1422,Connecticut,20131109,49
1423,Wake Forest,20131109,50
1424,Yale,20131109,51
1425,Columbia,20131109,52
1426,Syracuse,20131109,53
1427,Ball State,20131109,54
1428,Bucknell,20131109,55
1429,Western Carolina,20131109,56
1430,Louisiana-Lafayette,20131109,57
1431,Duke,20131109,58
1432,Lamar,20131109,59
1433,Drake,20131109,60
1434,Houston,20131109,61
1435,Navy,20131109,62
1436,S Carolina State,20131109,63
1437,San Diego,20131109,64
1438,Rice,20131109,65
1439,Toledo,20131109,66
1440,NCentral A&T,20131109,67
1441,Florida A&M,20131109,68
1442,Ohio,20131109,69
1443,South Florida,20131109,70
1444,Howard,20131109,71
1445,Jacksonville,20131109,72
1446,Purdue,20131109,73
1447,Louisiana-Monroe,20131109,74
1448,Duquesne,20131109,75
1449,Delaware State,20131109,76
1450,Nevada,20131109,77
1451,Kentucky,20131109,78
1452,NCentral Central,20131109,79
1453,Butler,20131109,80
1454,Bowling Green,20131109,81
1455,Illinois,20131109,82
1456,Dayton,20131109,83
1457,Norfolk State,20131109,84
1458,Arkansas State,20131109,85
1459,Air Force,20131109,86
1460,Liberty,20131109,87
1461,Hampton,20131109,88
1462,Kansas,20131109,89
1463,Colorado,20131109,90
1464,Marist,20131109,91
1465,Morgan State,20131109,92
1466,Colorado State,20131109,93
1467,WKU,20131109,94
1468,St Francis PA,20131109,95
1469,Bryant,20131109,96
1470,Wyoming,20131109,97
1471,Louisiana Tech,20131109,98
1472,Monmouth NJ,20131109,99
1473,Robert Morris,20131109,100
1474,Middle Tennessee,20131109,101
1475,Buffalo,20131109,102
1476,Jackson State,20131109,103
1477,Sacred Heart,20131109,104
1478,Memphis,20131109,105
1479,UAB,20131109,106
1480,Central Conn,20131109,107
1481,Alabama State,20131109,108
1482,Western Michigan,20131109,109
1483,Southern Mississippi,20131109,110
1484,Alabama A&M,20131109,111
1485,Ark Pine Bluff,20131109,112
1486,Army,20131109,113
1487,Kent State,20131109,114
1488,Abilene Chr,20131109,115
1489,Nicholls State,20131109,116
1490,UTEP,20131109,117
1491,Troy,20131109,118
1492,Charleston So,20131109,119
1493,Morehead State,20131109,120
1494,New Mexico,20131109,121
1495,Temple,20131109,122
1496,Gardner Webb,20131109,123
1497,Idaho State,20131109,124
1498,UNLV,20131109,125
1499,North Texas,20131116,1
1500,VMI,20131116,2
1501,Rhode Island,20131116,3
1502,Tulane,20131116,4
1503,Hawai'i,20131116,5
1504,Incarnate Word,20131116,6
1505,Miami (Ohio),20131116,7
1506,Prairie View,20131116,8
1507,Central Michigan,20131116,9
1508,Presbyterian,20131116,10
1509,Florida Atlantic,20131116,11
1510,MS Valley State,20131116,12
1511,Alcorn State,20131116,13
1512,Akron,20131116,14
1513,Texas State,20131116,15
1514,Southern Univ,20131116,16
1515,Florida International,20131116,17
1516,TX Southern,20131116,18
1517,Grambling,20131116,19
1518,South Alabama,20131116,20
1519,UT San Antonio,20131116,21
1520,Davidson,20131116,22
1521,Savannah State,20131116,23
1522,Eastern Michigan,20131116,24
1523,Massachusetts,20131116,25
1524,Mercer,20131116,26
1525,Charlotte,20131116,27
1526,New Mexico State,20131116,28
1527,Idaho,20131116,29
1528,Valparaiso,20131116,30
1529,Campbell,20131116,31
1530,Georgia State,20131116,32
1531,Stetson,20131116,33
1532,Houston Bap,20131116,34
1533,Alabama,20131116,35
1534,Oregon,20131116,36
1535,Georgia,20131116,37
1536,Texas A&M,20131116,38
1537,Florida,20131116,39
1538,South Carolina,20131116,40
1539,Clemson,20131116,41
1540,Ohio State,20131116,42
1541,Stanford,20131116,43
1542,Baylor,20131116,44
1543,Texas,20131116,45
1544,Oklahoma,20131116,46
1545,Oklahoma State,20131116,47
1546,Notre Dame,20131116,48
1547,LSU,20131116,49
1548,Mississippi,20131116,50
1549,Florida State,20131116,51
1550,Boise State,20131116,52
1551,Fresno State,20131116,53
1552,Louisville,20131116,54
1553,TCU,20131116,55
1554,Oregon State,20131116,56
1555,Nebraska,20131116,57
1556,Michigan,20131116,58
1557,Michigan State,20131116,59
1558,Northwestern,20131116,60
1559,Arizona State,20131116,61
1560,BYU,20131116,62
1561,UCLA,20131116,63
1562,USC,20131116,64
1563,Wisconsin,20131116,65
1564,Kansas State,20131116,66
1565,Northern Illinois,20131116,67
1566,Miami (Florida),20131116,68
1567,Texas Tech,20131116,69
1568,Cincinnati,20131116,70
1569,Virginia Tech,20131116,71
1570,Mississippi State,20131116,72
1571,San Diego State,20131116,73
1572,Utah State,20131116,74
1573,Vanderbilt,20131116,75
1574,UCF,20131116,76
1575,Georgia Tech,20131116,77
1576,Auburn,20131116,78
1577,Washington,20131116,79
1578,Arkansas,20131116,80
1579,Arizona,20131116,81
1580,Missouri,20131116,82
1581,Tulsa,20131116,83
1582,Tennessee,20131116,84
1583,Rutgers,20131116,85
1584,Penn State,20131116,86
1585,North Carolina,20131116,87
1586,San Jose State,20131116,88
1587,SMU,20131116,89
1588,Louisiana-Monroe,20131116,90
1589,Syracuse,20131116,91
1590,Pittsburgh,20131116,92
1591,Rice,20131116,93
1592,Utah,20131116,94
1593,Louisiana-Lafayette,20131116,95
1594,WKU,20131116,96
1595,Iowa,20131116,97
1596,West Virginia,20131116,98
1597,Arkansas State,20131116,99
1598,Iowa State,20131116,100
1599,East Carolina,20131116,101
1600,North Carolina State,20131116,102
1601,Navy,20131116,103
1602,Purdue,20131116,104
1603,Bowling Green,20131116,105
1604,Nevada,20131116,106
1605,Houston,20131116,107
1606,Kent State,20131116,108
1607,California,20131116,109
1608,Toledo,20131116,110
1609,Minnesota,20131116,111
1610,Connecticut,20131116,112
1611,Ball State,20131116,113
1612,Wyoming,20131116,114
1613,Indiana,20131116,115
1614,Kentucky,20131116,116
1615,Middle Tennessee,20131116,117
1616,Marshall,20131116,118
1617,North Texas,20131116,119
1618,Virginia,20131116,120
1619,Louisiana Tech,20131116,121
1620,Washington State,20131116,122
1621,Boston College,20131116,123
1622,Ohio,20131116,124
1623,Duke,20131116,125
1624,Southern Mississippi,20131123,1
1625,UT San Antonio,20131123,2
1626,Maryland,20131123,3
1627,Memphis,20131123,4
1628,Troy,20131123,5
1629,Texas State,20131123,6
1630,Buffalo,20131123,7
1631,Air Force,20131123,8
1632,UNLV,20131123,9
1633,Colorado State,20131123,10
1634,Wake Forest,20131123,11
1635,UTEP,20131123,12
1636,Illinois,20131123,13
1637,New Mexico,20131123,14
1638,South Florida,20131123,15
1639,Army,20131123,16
1640,Kansas,20131123,17
1641,UAB,20131123,18
1642,Hawai'i,20131123,19
1643,Central Michigan,20131123,20
1644,Colorado,20131123,21
1645,Tulane,20131123,22
1646,Florida Atlantic,20131123,23
1647,Western Michigan,20131123,24
1648,Eastern Michigan,20131123,25
1649,South Alabama,20131123,26
1650,Akron,20131123,27
1651,Florida International,20131123,28
1652,Temple,20131123,29
1653,Idaho,20131123,30
1654,Miami (Ohio),20131123,31
1655,Georgia State,20131123,32
1656,New Mexico State,20131123,33
1657,Massachusetts,20131123,34
1658,Alabama,20131123,35
1659,Ohio State,20131123,36
1660,Stanford,20131123,37
1661,Oregon,20131123,38
1662,Georgia,20131123,39
1663,Texas A&M,20131123,40
1664,South Carolina,20131123,41
1665,Louisville,20131123,42
1666,Clemson,20131123,43
1667,Florida,20131123,44
1668,Notre Dame,20131123,45
1669,Oklahoma State,20131123,46
1670,Texas,20131123,47
1671,Florida State,20131123,48
1672,LSU,20131123,49
1673,Michigan,20131123,50
1674,Oklahoma,20131123,51
1675,Nebraska,20131123,52
1676,Boise State,20131123,53
1677,TCU,20131123,54
1678,UCLA,20131123,55
1679,USC,20131123,56
1680,Michigan State,20131123,57
1681,Wisconsin,20131123,58
1682,Miami (Florida),20131123,59
1683,Baylor,20131123,60
1684,Virginia Tech,20131123,61
1685,Fresno State,20131123,62
1686,Oregon State,20131123,63
1687,Arizona State,20131123,64
1688,Northwestern,20131123,65
1689,Mississippi,20131123,66
1690,Northern Illinois,20131123,67
1691,Kansas State,20131123,68
1692,Tulsa,20131123,69
1693,Utah State,20131123,70
1694,Penn State,20131123,71
1695,Cincinnati,20131123,72
1696,San Jose State,20131123,73
1697,Arkansas State,20131123,74
1698,Kent State,20131123,75
1699,San Diego State,20131123,76
1700,Mississippi State,20131123,77
1701,Louisiana Tech,20131123,78
1702,Rutgers,20131123,79
1703,Arizona,20131123,80
1704,West Virginia,20131123,81
1705,Texas Tech,20131123,82
1706,North Carolina,20131123,83
1707,BYU,20131123,84
1708,Ohio,20131123,85
1709,UCF,20131123,86
1710,Washington,20131123,87
1711,Louisiana-Lafayette,20131123,88
1712,Vanderbilt,20131123,89
1713,Toledo,20131123,90
1714,North Carolina State,20131123,91
1715,Ball State,20131123,92
1716,Syracuse,20131123,93
1717,Iowa State,20131123,94
1718,Georgia Tech,20131123,95
1719,Louisiana-Monroe,20131123,96
1720,Nevada,20131123,97
1721,Tennessee,20131123,98
1722,Utah,20131123,99
1723,Purdue,20131123,100
1724,Bowling Green,20131123,101
1725,East Carolina,20131123,102
1726,Pittsburgh,20131123,103
1727,WKU,20131123,104
1728,Missouri,20131123,105
1729,Minnesota,20131123,106
1730,Navy,20131123,107
1731,Duke,20131123,108
1732,Arkansas,20131123,109
1733,Connecticut,20131123,110
1734,California,20131123,111
1735,Air Force,20131123,112
1736,Rice,20131123,113
1737,Iowa,20131123,114
1738,Marshall,20131123,115
1739,Houston,20131123,116
1740,Central Michigan,20131123,117
1741,UT San Antonio,20131123,118
1742,SMU,20131123,119
1743,Middle Tennessee,20131123,120
1744,Virginia,20131123,121
1745,Troy,20131123,122
1746,Wake Forest,20131123,123
1747,South Florida,20131123,124
1748,Auburn,20131123,125
1749,Temple,20131130,1
1750,Wyoming,20131130,2
1751,Colorado State,20131130,3
1752,Memphis,20131130,4
1753,Indiana,20131130,5
1754,North Texas,20131130,6
1755,Buffalo,20131130,7
1756,Western Michigan,20131130,8
1757,Illinois,20131130,9
1758,Maryland,20131130,10
1759,Miami (Ohio),20131130,11
1760,Florida Atlantic,20131130,12
1761,Washington State,20131130,13
1762,Hawai'i,20131130,14
1763,Florida International,20131130,15
1764,UTEP,20131130,16
1765,UAB,20131130,17
1766,Texas State,20131130,18
1767,UNLV,20131130,19
1768,New Mexico,20131130,20
1769,Army,20131130,21
1770,Tulane,20131130,22
1771,Boston College,20131130,23
1772,Eastern Michigan,20131130,24
1773,Kentucky,20131130,25
1774,Colorado,20131130,26
1775,Idaho,20131130,27
1776,South Alabama,20131130,28
1777,Massachusetts,20131130,29
1778,New Mexico State,20131130,30
1779,Akron,20131130,31
1780,Kansas,20131130,32
1781,Southern Mississippi,20131130,33
1782,Georgia State,20131130,34
1783,Alabama,20131130,35
1784,N Dakota State,20131130,36
1785,Cal Poly SLO,20131130,37
1786,Oregon,20131130,38
1787,Texas A&M,20131130,39
1788,Ga Southern,20131130,40
1789,Northern Iowa,20131130,41
1790,Georgia,20131130,42
1791,Notre Dame,20131130,43
1792,S Dakota State,20131130,44
1793,Northern Arizona,20131130,45
1794,Mississippi,20131130,46
1795,Oklahoma State,20131130,47
1796,Montana State,20131130,48
1797,Eastern Washington,20131130,49
1798,Texas,20131130,50
1799,Clemson,20131130,51
1800,Cent Arkansas,20131130,52
1801,Chattanooga,20131130,53
1802,Oklahoma,20131130,54
1803,Wisconsin,20131130,55
1804,Sam Houston State,20131130,56
1805,McNeese State,20131130,57
1806,Oregon State,20131130,58
1807,Stanford,20131130,59
1808,Youngstown State,20131130,60
1809,Indiana State,20131130,61
1810,Kansas State,20131130,62
1811,Utah State,20131130,63
1812,Towson,20131130,64
1813,Appalachian State,20131130,65
1814,Vanderbilt,20131130,66
1815,Baylor,20131130,67
1816,Illinois State,20131130,68
1817,Villanova,20131130,69
1818,LSU,20131130,70
1819,Northwestern,20131130,71
1820,Old Dominion,20131130,72
1821,Missouri State,20131130,73
1822,South Carolina,20131130,74
1823,Ohio State,20131130,75
1824,Samford,20131130,76
1825,Southern Illinois,20131130,77
1826,Georgia Tech,20131130,78
1827,Washington,20131130,79
1828,Tennessee State,20131130,80
1829,Richmond,20131130,81
1830,Michigan State,20131130,82
1831,BYU,20131130,83
1832,Citadel,20131130,84
1833,Wofford,20131130,85
1834,Arizona State,20131130,86
1835,Michigan,20131130,87
1836,Montana,20131130,88
1837,Eastern Kentucky,20131130,89
1838,Florida,20131130,90
1839,USC,20131130,91
1840,TNorthern Martin,20131130,92
1841,Eastern Illinois,20131130,93
1842,Arizona,20131130,94
1843,Miami (Florida),20131130,95
1844,Murray State,20131130,96
1845,Stony Brook,20131130,97
1846,San Jose State,20131130,98
1847,Louisville,20131130,99
1848,James Madison,20131130,100
1849,UCentral Davis,20131130,101
1850,Northern Illinois,20131130,102
1851,TCU,20131130,103
1852,North Dakota,20131130,104
1853,New Hampshire,20131130,105
1854,Florida State,20131130,106
1855,Missouri,20131130,107
1856,Harvard,20131130,108
1857,Jacksonville State,20131130,109
1858,Texas Tech,20131130,110
1859,Boise State,20131130,111
1860,Coastal Car,20131130,112
1861,Delaware,20131130,113
1862,Cincinnati,20131130,114
1863,Bowling Green,20131130,115
1864,Maine,20131130,116
1865,Southern Utah,20131130,117
1866,UCLA,20131130,118
1867,Louisiana-Lafayette,20131130,119
1868,Albany NY,20131130,120
1869,CSouthern Sacramento,20131130,121
1870,Tennessee,20131130,122
1871,Mississippi State,20131130,123
1872,SF Austin,20131130,124
1873,Bethune-Cookman,20131130,125
1874,Virginia Tech,20131214,1
1875,Fresno State,20131214,2
1876,William & Mary,20131214,3
1877,South Dakota,20131214,4
1878,San Diego State,20131214,5
1879,West Virginia,20131214,6
1880,Weber State,20131214,7
1881,Tennessee Tech,20131214,8
1882,Iowa State,20131214,9
1883,Pittsburgh,20131214,10
1884,Northern Colorado,20131214,11
1885,San Diego,20131214,12
1886,Penn State,20131214,13
1887,Nebraska,20131214,14
1888,Portland State,20131214,15
1889,Drake,20131214,16
1890,Syracuse,20131214,17
1891,Arkansas State,20131214,18
1892,Lehigh,20131214,19
1893,Furman,20131214,20
1894,UCF,20131214,21
1895,SMU,20131214,22
1896,Fordham,20131214,23
1897,Elon,20131214,24
1898,Tulsa,20131214,25
1899,Rice,20131214,26
1900,Liberty,20131214,27
1901,SEastern Louisiana,20131214,28
1902,Minnesota,20131214,29
1903,Auburn,20131214,30
1904,Colgate,20131214,31
1905,Wagner,20131214,32
1906,North Carolina,20131214,33
1907,Indiana,20131214,34
1908,Northwestern LA,20131214,35
1909,Princeton,20131214,36
1910,Louisiana-Monroe,20131214,37
1911,Utah,20131214,38
1912,Brown,20131214,39
1913,St Francis PA,20131214,40
1914,Rutgers,20131214,41
1915,Arkansas,20131214,42
1916,Monmouth NJ,20131214,43
1917,Cornell,20131214,44
1918,Iowa,20131214,45
1919,Connecticut,20131214,46
1920,Morehead State,20131214,47
1921,NCentral A&T,20131214,48
1922,Kent State,20131214,49
1923,Kentucky,20131214,50
1924,Jacksonville,20131214,51
1925,Dayton,20131214,52
1926,Middle Tennessee,20131214,53
1927,Louisiana Tech,20131214,54
1928,Austin Peay,20131214,55
1929,Western Illinois,20131214,56
1930,California,20131214,57
1931,North Carolina State,20131214,58
1932,Holy Cross,20131214,59
1933,Duquesne,20131214,60
